Repetition,Algorithm,MCC,AUC,BA,F1,Recall,Specificity,Precision,PRAUC,Best_Params
2,XGBoost,0.5509189647176967,0.8394648829431438,0.7759197324414716,0.7659574468085106,0.782608695652174,0.7692307692307693,0.75,0.849970163815472,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
2,CatBoost,0.5943488886335515,0.8678929765886287,0.790133779264214,0.7619047619047619,0.6956521739130435,0.8846153846153846,0.8421052631578947,0.8768658789536261,"{'classifier__depth': 4, 'classifier__learning_rate': 0.01}"
2,LR_ElasticNet,0.7530348058261029,0.9023569023569024,0.8720538720538721,0.8571428571428571,0.8181818181818182,0.9259259259259259,0.9,0.9006979225702839,"{'classifier__C': 1.0, 'classifier__l1_ratio': 0.2}"
2,GNB,0.7106690545187014,0.8821548821548821,0.8535353535353536,0.8372093023255814,0.8181818181818182,0.8888888888888888,0.8571428571428571,0.8267054344629634,default
2,LDA,0.7106690545187014,0.9023569023569024,0.8535353535353536,0.8372093023255814,0.8181818181818182,0.8888888888888888,0.8571428571428571,0.9018342862066475,default
2,RF,0.6695535716960599,0.9175084175084175,0.8308080808080808,0.8095238095238095,0.7727272727272727,0.8888888888888888,0.85,0.9197418873158296,"{'classifier__max_depth': 5, 'classifier__n_estimators': 200}"
2,LightGBM,0.6308760353014017,0.9107744107744108,0.8164983164983165,0.8,0.8181818181818182,0.8148148148148148,0.782608695652174,0.9150639470408861,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 50}"
2,XGBoost,0.67003367003367,0.9158249158249159,0.835016835016835,0.8181818181818182,0.8181818181818182,0.8518518518518519,0.8181818181818182,0.921648344689097,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 100}"
2,CatBoost,0.67003367003367,0.9090909090909091,0.835016835016835,0.8181818181818182,0.8181818181818182,0.8518518518518519,0.8181818181818182,0.900462425743878,"{'classifier__depth': 4, 'classifier__learning_rate': 0.01}"
2,LR_ElasticNet,0.7149109021788099,0.9527972027972028,0.8583916083916083,0.851063829787234,0.9090909090909091,0.8076923076923077,0.8,0.9459598409020678,"{'classifier__C': 0.1, 'classifier__l1_ratio': 0.2}"
2,GNB,0.4982781659214778,0.9318181818181819,0.7272727272727273,0.75,0.9545454545454546,0.5,0.6176470588235294,0.9185672588902712,default
